"","x"
"1301",0
"1302",0
"1303",0
"1304",0
"1305",0
"1306",0
"1307",0
"1308",0
"1309",0
"1310",0
"1311",0
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",2
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",0
"1327",3
"1328",0
"1329",0
"1330",0
"1331",1
"1332",0
"1333",0
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",0
"1340",0
"1341",0
"1342",0
"1343",1
"1344",1
"1345",0
"1346",0
"1347",0
"1348",0
"1349",0
"1350",5
"1351",0
"1352",4
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",1
"1360",0
"1361",0
"1362",0
"1363",0
"1364",0
"1365",1
"1366",1
"1367",0
"1368",1
"1369",0
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",1
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",2
"1383",0
"1384",0
"1385",0
"1386",4
"1387",8
"1388",0
"1389",0
"1390",0
"1391",0
"1392",5
"1393",0
"1394",0
"1395",0
"1396",3
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",0
"1407",0
"1408",0
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",1
"1421",0
"1422",0
"1423",0
"1424",0
"1425",4
"1426",0
"1427",0
"1428",0
"1429",0
"1430",0
"1431",0
"1432",0
"1433",0
"1434",0
"1435",16
"1436",0
"1437",0
"1438",0
"1439",0
"1440",0
"1441",0
"1442",0
"1443",7
"1444",0
"1445",0
"1446",0
"1447",0
"1448",2
"1449",0
"1450",1
"1451",4
"1452",1
"1453",1
"1454",0
"1455",0
"1456",0
"1457",0
"1458",4
"1459",0
"1460",2
"1461",0
"1462",0
"1463",0
"1464",0
"1465",2
"1466",0
"1467",0
"1468",6
"1469",0
"1470",0
"1471",0
"1472",0
"1473",0
"1474",0
"1475",0
"1476",0
"1477",0
"1478",0
"1479",0
"1480",0
"1481",0
"1482",0
"1483",0
"1484",0
"1485",0
"1486",0
"1487",0
"1488",0
"1489",0
"1490",0
"1491",0
"1492",0
"1493",0
"1494",0
"1495",0
"1496",0
"1497",0
"1498",1
"1499",0
"1500",0
"1501",3
"1502",0
"1503",3
"1504",1
"1505",0
"1506",0
"1507",0
"1508",0
"1509",2
"1510",1
"1511",0
"1512",0
"1513",0
"1514",0
"1515",0
"1516",0
"1517",0
"1518",0
"1519",0
"1520",1
"1521",0
"1522",0
"1523",0
"1524",0
"1525",0
"1526",0
"1527",0
"1528",0
"1529",0
"1530",3
"1531",0
"1532",0
"1533",0
"1534",0
"1535",19
"1536",0
"1537",0
"1538",0
"1539",0
"1540",1
"1541",0
"1542",4
"1543",0
"1544",0
"1545",0
"1546",0
"1547",1
"1548",0
"1549",0
"1550",0
"1551",0
"1552",1
"1553",0
"1554",0
"1555",0
"1556",0
"1557",1
"1558",3
"1559",1
"1560",0
"1561",0
"1562",0
"1563",0
"1564",0
"1565",0
"1566",8
"1567",0
"1568",0
"1569",0
"1570",0
"1571",0
"1572",1
"1573",2
"1574",0
"1575",0
"1576",0
"1577",0
"1578",0
"1579",0
"1580",0
"1581",2
"1582",0
"1583",0
"1584",0
"1585",0
"1586",0
"1587",0
"1588",0
"1589",0
"1590",0
"1591",4
"1592",0
"1593",0
"1594",0
"1595",0
"1596",0
"1597",8
"1598",0
"1599",1
"1600",0
"1601",0
"1602",0
"1603",1
"1604",0
"1605",0
"1606",0
"1607",0
"1608",4
"1609",0
"1610",5
"1611",0
"1612",0
"1613",0
"1614",0
"1615",0
"1616",1
"1617",0
"1618",2
"1619",2
"1620",1
"1621",0
"1622",0
"1623",0
"1624",0
"1625",0
"1626",0
"1627",0
"1628",0
"1629",0
"1630",0
"1631",0
"1632",0
"1633",0
"1634",0
"1635",0
"1636",0
"1637",0
"1638",0
"1639",0
"1640",0
"1641",0
"1642",0
"1643",0
"1644",0
