"","x"
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",0
"458",0
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0
"502",0
"503",0
"504",0
"505",0
"506",0
"507",0
"508",0
"509",0
"510",0
"511",0
"512",0
"513",0
"514",0
"515",0
"516",0
"517",0
"518",0
"519",0
"520",0
"521",0
"522",0
"523",0
"524",0
"525",0
"526",0
"527",0
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0
"534",0
"535",0
"536",0
"537",0
"538",0
"539",0
"540",0
"541",0
"542",0
"543",0
"544",0
"545",0
"546",0
"547",0
"548",0
"549",0
"550",0
"551",0
"552",0
"553",0
"554",0
"555",0
"556",0
"557",0
"558",0
"559",0
"560",0
"561",0
"562",0
"563",0
"564",0
"565",0
"566",0
"567",0
"568",0
"569",0
"570",0
"571",0
"572",0
"573",0
"574",0
"575",0
"576",0
"577",0
"578",0
"579",0
"580",0
"581",0
"582",0
"583",0
"584",0
"585",0
"586",0
"587",0
"588",0
"589",0
"590",0
"591",0
"592",0
"593",0
"594",0
"595",0
"596",0
"597",0
"598",0
"599",0
"600",0
"601",0
"602",0
"603",1e-04
"604",1e-04
"605",1e-04
"606",1e-04
"607",1e-04
"608",1e-04
"609",1e-04
"610",1e-04
"611",1e-04
"612",1e-04
"613",1e-04
"614",1e-04
"615",1e-04
"616",1e-04
"617",2e-04
"618",2e-04
"619",2e-04
"620",2e-04
"621",2e-04
"622",2e-04
"623",2e-04
"624",2e-04
"625",2e-04
"626",2e-04
"627",2e-04
"628",2e-04
"629",2e-04
"630",2e-04
"631",2e-04
"632",2e-04
"633",2e-04
"634",2e-04
"635",2e-04
"636",2e-04
"637",2e-04
"638",2e-04
"639",2e-04
"640",2e-04
"641",2e-04
"642",2e-04
"643",2e-04
"644",2e-04
"645",2e-04
"646",2e-04
"647",2e-04
"648",2e-04
"649",2e-04
"650",2e-04
"651",2e-04
"652",2e-04
"653",2e-04
"654",2e-04
"655",2e-04
"656",3e-04
"657",3e-04
"658",3e-04
"659",3e-04
"660",3e-04
"661",3e-04
"662",3e-04
"663",3e-04
"664",3e-04
"665",4e-04
"666",4e-04
"667",4e-04
"668",4e-04
"669",4e-04
"670",4e-04
"671",4e-04
"672",4e-04
"673",4e-04
"674",4e-04
"675",4e-04
"676",4e-04
"677",4e-04
"678",4e-04
"679",4e-04
"680",5e-04
"681",5e-04
"682",5e-04
"683",5e-04
"684",5e-04
"685",5e-04
"686",6e-04
"687",6e-04
"688",8e-04
"689",9e-04
"690",9e-04
"691",9e-04
"692",9e-04
"693",9e-04
"694",9e-04
"695",9e-04
"696",9e-04
"697",9e-04
"698",9e-04
"699",9e-04
"700",9e-04
"701",9e-04
"702",9e-04
"703",0.001
"704",0.001
"705",0.001
"706",0.001
"707",0.0011
"708",0.0011
"709",0.0012
"710",0.0012
"711",0.0012
"712",0.0012
"713",0.0012
"714",0.0012
"715",0.0012
"716",0.0012
"717",0.0012
"718",0.0012
"719",0.0012
"720",0.0012
"721",0.0012
"722",0.0012
"723",0.0012
"724",0.0012
"725",0.0012
"726",0.0012
"727",0.0012
"728",0.0012
"729",0.0012
"730",0.0012
"731",0.0012
"732",0.0013
"733",0.0014
"734",0.0014
"735",0.0015
"736",0.0016
"737",0.0017
"738",0.0018
"739",0.0018
"740",0.0019
"741",0.0019
"742",0.0019
"743",0.0021
"744",0.0021
"745",0.0021
"746",0.0021
"747",0.0022
"748",0.0022
"749",0.0023
"750",0.0023
"751",0.0023
"752",0.0023
"753",0.0023
"754",0.0023
"755",0.0025
"756",0.0025
"757",0.0025
"758",0.0025
"759",0.0026
"760",0.0026
"761",0.0026
"762",0.0026
"763",0.0026
"764",0.0026
"765",0.0026
"766",0.0026
"767",0.0026
"768",0.0027
"769",0.0027
"770",0.003
"771",0.0031
"772",0.0031
"773",0.0031
"774",0.0031
"775",0.0031
"776",0.0031
"777",0.0031
"778",0.0031
"779",0.0031
"780",0.0033
"781",0.0033
"782",0.0033
"783",0.0035
"784",0.0036
"785",0.0038
"786",0.0038
"787",0.0039
"788",0.004
"789",0.004
"790",0.004
"791",0.004
"792",0.0041
"793",0.0041
"794",0.0041
"795",0.0041
"796",0.0042
"797",0.0042
"798",0.0042
"799",0.0043
"800",0.0043
"801",0.0045
"802",0.0046
"803",0.0047
"804",0.0047
"805",0.0048
"806",0.0048
"807",0.0049
"808",0.0049
"809",0.0049
"810",0.0049
"811",0.0049
"812",0.0051
"813",0.0052
"814",0.0052
"815",0.0052
"816",0.0052
"817",0.0052
"818",0.0052
"819",0.0054
"820",0.0056
"821",0.0056
"822",0.0056
"823",0.0056
"824",0.0056
"825",0.0057
"826",0.0057
"827",0.0057
"828",0.0057
"829",0.0059
"830",0.006
"831",0.0063
"832",0.0063
"833",0.0063
"834",0.0064
"835",0.0064
"836",0.0065
"837",0.0065
"838",0.0065
"839",0.0067
"840",0.0068
"841",0.0068
"842",0.0068
"843",0.0068
"844",0.0068
"845",0.0068
"846",0.0068
"847",0.00690000000000001
"848",0.00690000000000001
"849",0.00700000000000001
"850",0.00710000000000001
"851",0.00720000000000001
"852",0.00720000000000001
"853",0.00720000000000001
"854",0.00740000000000001
"855",0.00750000000000001
"856",0.00750000000000001
"857",0.00770000000000001
"858",0.00770000000000001
"859",0.00780000000000001
"860",0.00790000000000001
"861",0.00790000000000001
"862",0.00810000000000001
"863",0.00810000000000001
"864",0.00830000000000001
"865",0.00830000000000001
"866",0.00830000000000001
"867",0.0084
"868",0.0084
"869",0.0084
"870",0.0086
"871",0.0086
"872",0.0086
"873",0.0086
"874",0.0086
"875",0.0086
"876",0.0087
"877",0.0088
"878",0.009
"879",0.0092
"880",0.0093
"881",0.0094
"882",0.0094
"883",0.0094
"884",0.0094
"885",0.0094
"886",0.0098
"887",0.0098
"888",0.0099
"889",0.0099
"890",0.0101
"891",0.0101
"892",0.0102
"893",0.0103
"894",0.0103
"895",0.0103
"896",0.0104
"897",0.0104
"898",0.0105
"899",0.0106
"900",0.0106
"901",0.0106
"902",0.0107
"903",0.0107
"904",0.0111
"905",0.0111
"906",0.0114
"907",0.0115
"908",0.0118
"909",0.012
"910",0.0121
"911",0.0122
"912",0.0125
"913",0.0126
"914",0.0126
"915",0.0127
"916",0.0131
"917",0.0131
"918",0.0134
"919",0.0134
"920",0.0136
"921",0.0136
"922",0.0139
"923",0.014
"924",0.0142
"925",0.0144
"926",0.0145
"927",0.0145
"928",0.0145
"929",0.0146
"930",0.0146
"931",0.0146
"932",0.0147
"933",0.0148
"934",0.0152
"935",0.0153
"936",0.0154
"937",0.0154
"938",0.0154
"939",0.0156
"940",0.0156
"941",0.0158
"942",0.0159
"943",0.0161
"944",0.0162
"945",0.0163
"946",0.0167
"947",0.017
"948",0.0172
"949",0.0173
"950",0.0174
"951",0.0175999999999999
"952",0.0176999999999999
"953",0.0176999999999999
"954",0.0177999999999999
"955",0.0177999999999999
"956",0.0177999999999999
"957",0.0178999999999999
"958",0.0180999999999999
"959",0.0182999999999999
"960",0.0183999999999999
"961",0.0184999999999999
"962",0.0185999999999999
"963",0.0188999999999999
"964",0.0188999999999999
"965",0.0191999999999999
"966",0.0191999999999999
"967",0.0192999999999999
"968",0.0193999999999999
"969",0.0193999999999999
"970",0.0193999999999999
"971",0.0194999999999999
"972",0.0194999999999999
"973",0.0196999999999999
"974",0.0198999999999999
"975",0.0201999999999999
"976",0.0201999999999999
"977",0.0201999999999999
"978",0.0202999999999999
"979",0.0204999999999999
"980",0.0206999999999999
"981",0.0207999999999999
"982",0.0208999999999999
"983",0.0208999999999999
"984",0.0209999999999999
"985",0.0209999999999999
"986",0.0210999999999999
"987",0.0211999999999999
"988",0.0213999999999999
"989",0.0216999999999999
"990",0.0216999999999999
"991",0.0221999999999999
"992",0.0224999999999999
"993",0.0224999999999999
"994",0.0225999999999999
"995",0.0229999999999999
"996",0.0231999999999999
"997",0.0234999999999999
"998",0.0235999999999999
"999",0.0238999999999999
"1000",0.0239999999999999
"1001",0.0241999999999999
"1002",0.0243999999999999
"1003",0.0245999999999999
"1004",0.0248999999999999
"1005",0.0250999999999999
"1006",0.0251999999999999
"1007",0.0252999999999999
"1008",0.0254999999999999
"1009",0.0255999999999999
"1010",0.0258999999999999
"1011",0.0259999999999999
"1012",0.0262999999999999
"1013",0.0262999999999999
"1014",0.0264999999999999
"1015",0.0265999999999999
"1016",0.0269999999999999
"1017",0.0270999999999999
"1018",0.0271999999999999
"1019",0.0274999999999999
"1020",0.0275999999999999
"1021",0.0275999999999999
"1022",0.0276999999999999
"1023",0.0281999999999999
"1024",0.0281999999999999
"1025",0.0284999999999999
"1026",0.0288999999999999
"1027",0.0290999999999999
"1028",0.0292999999999999
"1029",0.0293999999999999
"1030",0.0295999999999999
"1031",0.0295999999999999
"1032",0.0295999999999999
"1033",0.0296999999999999
"1034",0.0297999999999999
"1035",0.0298999999999999
"1036",0.0300999999999999
"1037",0.0301999999999999
"1038",0.0303999999999999
"1039",0.0305999999999999
"1040",0.0306999999999999
"1041",0.0309999999999999
"1042",0.0309999999999999
"1043",0.0312999999999999
"1044",0.0313999999999999
"1045",0.0314999999999999
"1046",0.0315999999999999
"1047",0.0319999999999999
"1048",0.0321999999999999
"1049",0.0321999999999999
"1050",0.0324999999999999
"1051",0.0326999999999999
"1052",0.0327999999999999
"1053",0.0331999999999999
"1054",0.0334999999999999
"1055",0.0335999999999999
"1056",0.0337999999999999
"1057",0.0344
"1058",0.0344
"1059",0.0347
"1060",0.0352
"1061",0.0354
"1062",0.0356
"1063",0.0357
"1064",0.0359
"1065",0.0361
"1066",0.0363
"1067",0.0366
"1068",0.0368
"1069",0.0368
"1070",0.0371
"1071",0.0373
"1072",0.0375
"1073",0.0378000000000001
"1074",0.0379000000000001
"1075",0.0381000000000001
"1076",0.0383000000000001
"1077",0.0383000000000001
"1078",0.0386000000000001
"1079",0.0387000000000001
"1080",0.0389000000000001
"1081",0.0393000000000001
"1082",0.0396000000000001
"1083",0.0397000000000001
"1084",0.0399000000000001
"1085",0.0401000000000001
"1086",0.0403000000000001
"1087",0.0405000000000001
"1088",0.0406000000000001
"1089",0.0407000000000001
"1090",0.0411000000000002
"1091",0.0415000000000002
"1092",0.0416000000000002
"1093",0.0422000000000002
"1094",0.0425000000000002
"1095",0.0428000000000002
"1096",0.0432000000000002
"1097",0.0433000000000002
"1098",0.0436000000000002
"1099",0.0439000000000002
"1100",0.0439000000000002
"1101",0.0441000000000002
"1102",0.0446000000000003
"1103",0.0447000000000003
"1104",0.0450000000000003
"1105",0.0453000000000003
"1106",0.0455000000000003
"1107",0.0460000000000003
"1108",0.0462000000000003
"1109",0.0465000000000003
"1110",0.0466000000000003
"1111",0.0468000000000003
"1112",0.0468000000000003
"1113",0.0470000000000003
"1114",0.0472000000000003
"1115",0.0472000000000003
"1116",0.0475000000000003
"1117",0.0482000000000004
"1118",0.0486000000000004
"1119",0.0490000000000004
"1120",0.0494000000000004
"1121",0.0498000000000004
"1122",0.0499000000000004
"1123",0.0503000000000004
"1124",0.0505000000000004
"1125",0.0511000000000004
"1126",0.0513000000000004
"1127",0.0518000000000005
"1128",0.0519000000000005
"1129",0.0523000000000005
"1130",0.0524000000000005
"1131",0.0529000000000005
"1132",0.0530000000000005
"1133",0.0530000000000005
"1134",0.0532000000000005
"1135",0.0537000000000005
"1136",0.0542000000000005
"1137",0.0545000000000005
"1138",0.0549000000000005
"1139",0.0552000000000006
"1140",0.0557000000000006
"1141",0.0559000000000006
"1142",0.0563000000000006
"1143",0.0566000000000006
"1144",0.0572000000000006
"1145",0.0574000000000006
"1146",0.0579000000000006
"1147",0.0586000000000007
"1148",0.0586000000000007
"1149",0.0591000000000007
"1150",0.0594000000000007
"1151",0.0597000000000007
"1152",0.0599000000000007
"1153",0.0603000000000007
"1154",0.0606000000000007
"1155",0.0610000000000007
"1156",0.0613000000000007
"1157",0.0614000000000007
"1158",0.0616000000000007
"1159",0.0616000000000007
"1160",0.0618000000000007
"1161",0.0624000000000008
"1162",0.0628000000000008
"1163",0.0629000000000008
"1164",0.0634000000000008
"1165",0.0635000000000008
"1166",0.0638000000000008
"1167",0.0641000000000008
"1168",0.0642000000000008
"1169",0.0646000000000008
"1170",0.0650000000000008
"1171",0.0658000000000009
"1172",0.0667000000000009
"1173",0.0670000000000009
"1174",0.0675000000000009
"1175",0.0680000000000009
"1176",0.0683000000000009
"1177",0.0689000000000009
"1178",0.069200000000001
"1179",0.069700000000001
"1180",0.070000000000001
"1181",0.070400000000001
"1182",0.070700000000001
"1183",0.070900000000001
"1184",0.071400000000001
"1185",0.071900000000001
"1186",0.072200000000001
"1187",0.072300000000001
"1188",0.0727000000000011
"1189",0.0733000000000011
"1190",0.0735000000000011
"1191",0.0737000000000011
"1192",0.0743000000000011
"1193",0.0747000000000011
"1194",0.0748000000000011
"1195",0.0753000000000011
"1196",0.0758000000000011
"1197",0.0763000000000012
"1198",0.0768000000000012
"1199",0.0770000000000012
"1200",0.0774000000000012
"1201",0.0777000000000012
"1202",0.0780000000000012
"1203",0.0783000000000012
"1204",0.0789000000000012
"1205",0.0795000000000013
"1206",0.0799000000000013
"1207",0.0801000000000013
"1208",0.0805000000000013
"1209",0.0809000000000013
"1210",0.0811000000000013
"1211",0.0815000000000013
"1212",0.0819000000000013
"1213",0.0821000000000013
"1214",0.0824000000000013
"1215",0.0826000000000013
"1216",0.0829000000000013
"1217",0.0837000000000014
"1218",0.0839000000000014
"1219",0.0842000000000014
"1220",0.0845000000000014
"1221",0.0846000000000014
"1222",0.0849000000000014
"1223",0.0851000000000014
"1224",0.0854000000000014
"1225",0.0856000000000014
"1226",0.0858000000000014
"1227",0.0863000000000014
"1228",0.0866000000000015
"1229",0.0868000000000015
"1230",0.0870000000000015
"1231",0.0874000000000015
"1232",0.0875000000000015
"1233",0.0877000000000015
"1234",0.0880000000000015
"1235",0.0884000000000015
"1236",0.0885000000000015
"1237",0.0890000000000015
"1238",0.0895000000000015
"1239",0.0898000000000015
"1240",0.0900000000000016
"1241",0.0904000000000016
"1242",0.0905000000000016
"1243",0.0906000000000016
"1244",0.0908000000000016
"1245",0.0910000000000016
"1246",0.0913000000000016
"1247",0.0915000000000016
"1248",0.0920000000000016
"1249",0.0922000000000016
"1250",0.0928000000000016
"1251",0.0930000000000016
"1252",0.0932000000000016
"1253",0.0933000000000016
"1254",0.0937000000000017
"1255",0.0939000000000017
"1256",0.0941000000000017
"1257",0.0944000000000017
"1258",0.0948000000000017
"1259",0.0953000000000017
"1260",0.0956000000000017
"1261",0.0963000000000017
"1262",0.0970000000000018
"1263",0.0974000000000018
"1264",0.0978000000000018
"1265",0.0983000000000018
"1266",0.0989000000000018
"1267",0.0992000000000018
"1268",0.100000000000002
"1269",0.100400000000002
"1270",0.100800000000002
"1271",0.101200000000002
"1272",0.101700000000002
"1273",0.102300000000002
"1274",0.102700000000002
"1275",0.102900000000002
"1276",0.103300000000002
"1277",0.103600000000002
"1278",0.104000000000002
"1279",0.104600000000002
"1280",0.105300000000002
"1281",0.105900000000002
"1282",0.106300000000002
"1283",0.106500000000002
"1284",0.106800000000002
"1285",0.107300000000002
"1286",0.108000000000002
"1287",0.108400000000002
"1288",0.108900000000002
"1289",0.109300000000002
"1290",0.110100000000002
"1291",0.110400000000002
"1292",0.110900000000002
"1293",0.111700000000002
"1294",0.112300000000002
"1295",0.112700000000002
"1296",0.113300000000002
"1297",0.114200000000002
"1298",0.114800000000002
"1299",0.115100000000002
"1300",0.115800000000002
"1301",0.116300000000002
"1302",0.116600000000002
"1303",0.116800000000002
"1304",0.117600000000002
"1305",0.118100000000002
"1306",0.118700000000002
"1307",0.119200000000002
"1308",0.119800000000002
"1309",0.120200000000002
"1310",0.121000000000002
"1311",0.121500000000002
"1312",0.121700000000002
"1313",0.122300000000002
"1314",0.122800000000002
"1315",0.123400000000003
"1316",0.124000000000003
"1317",0.124600000000003
"1318",0.125300000000003
"1319",0.125700000000002
"1320",0.126500000000002
"1321",0.127000000000002
"1322",0.127800000000002
"1323",0.128400000000002
"1324",0.129100000000002
"1325",0.129500000000002
"1326",0.130000000000002
"1327",0.130800000000002
"1328",0.131600000000002
"1329",0.132400000000002
"1330",0.133700000000002
"1331",0.134100000000002
"1332",0.134400000000002
"1333",0.134800000000001
"1334",0.135300000000001
"1335",0.135900000000001
"1336",0.136300000000001
"1337",0.137500000000001
"1338",0.138500000000001
"1339",0.139200000000001
"1340",0.139800000000001
"1341",0.140400000000001
"1342",0.141300000000001
"1343",0.141600000000001
"1344",0.142500000000001
"1345",0.143000000000001
"1346",0.143600000000001
"1347",0.1443
"1348",0.1447
"1349",0.146
"1350",0.1467
"1351",0.1477
"1352",0.1484
"1353",0.149
"1354",0.1497
"1355",0.1507
"1356",0.1516
"1357",0.1524
"1358",0.153199999999999
"1359",0.153599999999999
"1360",0.154499999999999
"1361",0.155599999999999
"1362",0.156499999999999
"1363",0.156899999999999
"1364",0.156999999999999
"1365",0.157399999999999
"1366",0.157999999999999
"1367",0.158699999999999
"1368",0.159199999999999
"1369",0.159299999999999
"1370",0.160399999999999
"1371",0.161099999999999
"1372",0.161799999999999
"1373",0.162399999999998
"1374",0.162699999999998
"1375",0.163499999999998
"1376",0.164599999999998
"1377",0.165899999999998
"1378",0.166599999999998
"1379",0.166999999999998
"1380",0.167899999999998
"1381",0.168599999999998
"1382",0.168799999999998
"1383",0.169599999999998
"1384",0.170399999999998
"1385",0.171299999999997
"1386",0.172199999999997
"1387",0.172899999999997
"1388",0.173699999999997
"1389",0.174299999999997
"1390",0.174899999999997
"1391",0.175199999999997
"1392",0.175799999999997
"1393",0.176899999999997
"1394",0.177999999999997
"1395",0.179499999999997
"1396",0.180399999999996
"1397",0.181199999999996
"1398",0.182199999999996
"1399",0.182599999999996
"1400",0.183299999999996
"1401",0.183699999999996
"1402",0.184499999999996
"1403",0.185599999999996
"1404",0.186699999999996
"1405",0.187199999999996
"1406",0.187999999999996
"1407",0.188599999999996
"1408",0.189599999999995
"1409",0.190799999999995
"1410",0.191599999999995
"1411",0.192399999999995
"1412",0.192699999999995
"1413",0.193699999999995
"1414",0.194799999999995
"1415",0.195299999999995
"1416",0.195999999999995
"1417",0.196199999999995
"1418",0.196899999999995
"1419",0.197799999999995
"1420",0.198799999999994
"1421",0.199399999999994
"1422",0.199799999999994
"1423",0.200699999999994
"1424",0.201299999999994
"1425",0.202199999999994
"1426",0.203299999999994
"1427",0.203999999999994
"1428",0.205199999999994
"1429",0.206499999999994
"1430",0.207099999999994
"1431",0.207999999999993
"1432",0.209599999999993
"1433",0.209999999999993
"1434",0.210799999999993
"1435",0.211599999999993
"1436",0.212499999999993
"1437",0.213299999999993
"1438",0.214499999999993
"1439",0.215399999999993
"1440",0.216799999999992
"1441",0.217799999999992
"1442",0.218099999999992
"1443",0.219599999999992
"1444",0.220499999999992
"1445",0.221599999999992
"1446",0.222399999999992
"1447",0.223299999999992
"1448",0.224599999999992
"1449",0.225399999999991
"1450",0.225999999999991
"1451",0.226599999999991
"1452",0.227899999999991
"1453",0.228799999999991
"1454",0.229399999999991
"1455",0.229999999999991
"1456",0.231499999999991
"1457",0.232799999999991
"1458",0.233799999999991
"1459",0.23449999999999
"1460",0.23539999999999
"1461",0.23579999999999
"1462",0.23679999999999
"1463",0.23789999999999
"1464",0.23869999999999
"1465",0.23939999999999
"1466",0.24059999999999
"1467",0.24209999999999
"1468",0.24259999999999
"1469",0.24339999999999
"1470",0.244599999999989
"1471",0.245199999999989
"1472",0.246399999999989
"1473",0.247099999999989
"1474",0.248199999999989
"1475",0.248599999999989
"1476",0.250199999999989
"1477",0.251299999999989
"1478",0.252199999999989
"1479",0.253899999999988
"1480",0.254699999999988
"1481",0.255999999999988
"1482",0.256999999999988
"1483",0.258099999999988
"1484",0.259499999999988
"1485",0.260299999999988
"1486",0.261099999999988
"1487",0.262499999999987
"1488",0.263699999999987
"1489",0.264599999999987
"1490",0.265399999999987
"1491",0.266899999999987
"1492",0.268099999999987
"1493",0.269199999999987
"1494",0.270499999999987
"1495",0.271999999999986
"1496",0.273799999999986
"1497",0.275199999999986
"1498",0.276199999999986
"1499",0.277499999999986
"1500",0.278899999999986
