"","x"
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",0
"458",0
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0
"502",0
"503",0
"504",0
"505",0
"506",0
"507",0
"508",0
"509",0
"510",0
"511",0
"512",0
"513",0
"514",0
"515",0
"516",0
"517",0
"518",0
"519",0
"520",0
"521",0
"522",0
"523",0
"524",0
"525",0
"526",0
"527",0
"528",0
"529",0
"530",0
"531",0
"532",1e-04
"533",1e-04
"534",1e-04
"535",1e-04
"536",1e-04
"537",2e-04
"538",2e-04
"539",2e-04
"540",2e-04
"541",2e-04
"542",2e-04
"543",2e-04
"544",2e-04
"545",2e-04
"546",2e-04
"547",2e-04
"548",2e-04
"549",3e-04
"550",3e-04
"551",3e-04
"552",3e-04
"553",3e-04
"554",3e-04
"555",3e-04
"556",3e-04
"557",3e-04
"558",3e-04
"559",3e-04
"560",4e-04
"561",4e-04
"562",4e-04
"563",4e-04
"564",4e-04
"565",4e-04
"566",4e-04
"567",4e-04
"568",4e-04
"569",6e-04
"570",6e-04
"571",6e-04
"572",6e-04
"573",6e-04
"574",6e-04
"575",6e-04
"576",6e-04
"577",6e-04
"578",6e-04
"579",6e-04
"580",7e-04
"581",7e-04
"582",7e-04
"583",7e-04
"584",7e-04
"585",7e-04
"586",7e-04
"587",7e-04
"588",7e-04
"589",7e-04
"590",7e-04
"591",7e-04
"592",7e-04
"593",7e-04
"594",7e-04
"595",7e-04
"596",7e-04
"597",7e-04
"598",7e-04
"599",7e-04
"600",8e-04
"601",8e-04
"602",8e-04
"603",8e-04
"604",9e-04
"605",9e-04
"606",9e-04
"607",9e-04
"608",9e-04
"609",0.001
"610",0.001
"611",0.001
"612",0.001
"613",0.001
"614",0.001
"615",0.001
"616",0.001
"617",0.001
"618",0.001
"619",0.001
"620",0.001
"621",0.001
"622",0.001
"623",0.0011
"624",0.0011
"625",0.0011
"626",0.0011
"627",0.0011
"628",0.0012
"629",0.0012
"630",0.0012
"631",0.0012
"632",0.0012
"633",0.0012
"634",0.0012
"635",0.0012
"636",0.0012
"637",0.0012
"638",0.0012
"639",0.0012
"640",0.0013
"641",0.0013
"642",0.0013
"643",0.0014
"644",0.0014
"645",0.0014
"646",0.0014
"647",0.0014
"648",0.0015
"649",0.0015
"650",0.0016
"651",0.0017
"652",0.0017
"653",0.0017
"654",0.0017
"655",0.0017
"656",0.0017
"657",0.0017
"658",0.0017
"659",0.0017
"660",0.0018
"661",0.0018
"662",0.0018
"663",0.0018
"664",0.0018
"665",0.0018
"666",0.0018
"667",0.0018
"668",0.0018
"669",0.0018
"670",0.0018
"671",0.0018
"672",0.0018
"673",0.0018
"674",0.0018
"675",0.0018
"676",0.0018
"677",0.0019
"678",0.0019
"679",0.002
"680",0.002
"681",0.002
"682",0.002
"683",0.002
"684",0.002
"685",0.002
"686",0.002
"687",0.0021
"688",0.0022
"689",0.0022
"690",0.0022
"691",0.0022
"692",0.0023
"693",0.0023
"694",0.0025
"695",0.0027
"696",0.0027
"697",0.0028
"698",0.0029
"699",0.0029
"700",0.0029
"701",0.0029
"702",0.0029
"703",0.0029
"704",0.003
"705",0.0031
"706",0.0031
"707",0.0031
"708",0.0031
"709",0.0031
"710",0.0031
"711",0.0031
"712",0.0031
"713",0.0032
"714",0.0033
"715",0.0033
"716",0.0033
"717",0.0033
"718",0.0033
"719",0.0033
"720",0.0033
"721",0.0033
"722",0.0033
"723",0.0034
"724",0.0034
"725",0.0034
"726",0.0035
"727",0.0035
"728",0.0035
"729",0.0035
"730",0.0035
"731",0.0035
"732",0.0035
"733",0.0036
"734",0.0037
"735",0.0037
"736",0.0037
"737",0.0037
"738",0.0037
"739",0.0038
"740",0.0039
"741",0.0039
"742",0.0039
"743",0.004
"744",0.0042
"745",0.0043
"746",0.0044
"747",0.0045
"748",0.0045
"749",0.0045
"750",0.0046
"751",0.0046
"752",0.0046
"753",0.0046
"754",0.0046
"755",0.0046
"756",0.0046
"757",0.0046
"758",0.0047
"759",0.0048
"760",0.0048
"761",0.005
"762",0.0051
"763",0.0053
"764",0.0053
"765",0.0053
"766",0.0053
"767",0.0053
"768",0.0055
"769",0.0056
"770",0.0057
"771",0.0057
"772",0.0057
"773",0.0058
"774",0.0058
"775",0.0058
"776",0.0058
"777",0.0058
"778",0.0058
"779",0.0058
"780",0.0058
"781",0.0059
"782",0.0061
"783",0.0063
"784",0.0063
"785",0.0063
"786",0.0063
"787",0.0063
"788",0.0063
"789",0.0066
"790",0.0068
"791",0.0068
"792",0.00700000000000001
"793",0.00710000000000001
"794",0.00720000000000001
"795",0.00720000000000001
"796",0.00720000000000001
"797",0.00730000000000001
"798",0.00730000000000001
"799",0.00740000000000001
"800",0.00750000000000001
"801",0.00780000000000001
"802",0.00780000000000001
"803",0.00780000000000001
"804",0.00790000000000001
"805",0.00790000000000001
"806",0.00800000000000001
"807",0.00820000000000001
"808",0.00820000000000001
"809",0.00830000000000001
"810",0.00830000000000001
"811",0.0084
"812",0.0085
"813",0.0086
"814",0.0088
"815",0.0089
"816",0.0089
"817",0.0091
"818",0.0091
"819",0.0093
"820",0.0093
"821",0.0094
"822",0.0094
"823",0.0096
"824",0.0097
"825",0.0099
"826",0.0102
"827",0.0102
"828",0.0102
"829",0.0103
"830",0.0103
"831",0.0104
"832",0.0104
"833",0.0105
"834",0.0107
"835",0.0107
"836",0.0108
"837",0.0109
"838",0.0109
"839",0.0111
"840",0.0115
"841",0.0116
"842",0.0116
"843",0.0117
"844",0.0119
"845",0.0119
"846",0.0121
"847",0.0124
"848",0.0126
"849",0.0127
"850",0.0129
"851",0.0133
"852",0.0133
"853",0.0135
"854",0.0135
"855",0.0138
"856",0.0139
"857",0.0142
"858",0.0143
"859",0.0143
"860",0.0146
"861",0.0147
"862",0.0148
"863",0.0148
"864",0.015
"865",0.015
"866",0.015
"867",0.015
"868",0.0151
"869",0.0153
"870",0.0154
"871",0.0154
"872",0.0155
"873",0.0157
"874",0.0158
"875",0.0159
"876",0.0161
"877",0.0163
"878",0.0163
"879",0.0163
"880",0.0165
"881",0.0166
"882",0.0167
"883",0.0169
"884",0.017
"885",0.017
"886",0.0173
"887",0.0174
"888",0.0177999999999999
"889",0.0178999999999999
"890",0.0178999999999999
"891",0.0180999999999999
"892",0.0183999999999999
"893",0.0184999999999999
"894",0.0185999999999999
"895",0.0185999999999999
"896",0.0187999999999999
"897",0.0190999999999999
"898",0.0192999999999999
"899",0.0195999999999999
"900",0.0195999999999999
"901",0.0197999999999999
"902",0.0199999999999999
"903",0.0203999999999999
"904",0.0206999999999999
"905",0.0210999999999999
"906",0.0212999999999999
"907",0.0217999999999999
"908",0.0221999999999999
"909",0.0222999999999999
"910",0.0223999999999999
"911",0.0226999999999999
"912",0.0227999999999999
"913",0.0227999999999999
"914",0.0228999999999999
"915",0.0230999999999999
"916",0.0232999999999999
"917",0.0237999999999999
"918",0.0238999999999999
"919",0.0242999999999999
"920",0.0245999999999999
"921",0.0249999999999999
"922",0.0251999999999999
"923",0.0254999999999999
"924",0.0256999999999999
"925",0.0260999999999999
"926",0.0263999999999999
"927",0.0267999999999999
"928",0.0267999999999999
"929",0.0271999999999999
"930",0.0273999999999999
"931",0.0274999999999999
"932",0.0277999999999999
"933",0.0280999999999999
"934",0.0284999999999999
"935",0.0287999999999999
"936",0.0290999999999999
"937",0.0292999999999999
"938",0.0292999999999999
"939",0.0296999999999999
"940",0.0301999999999999
"941",0.0302999999999999
"942",0.0304999999999999
"943",0.0306999999999999
"944",0.0309999999999999
"945",0.0311999999999999
"946",0.0312999999999999
"947",0.0313999999999999
"948",0.0317999999999999
"949",0.0321999999999999
"950",0.0322999999999999
"951",0.0323999999999999
"952",0.0329999999999999
"953",0.0331999999999999
"954",0.0334999999999999
"955",0.0334999999999999
"956",0.0337999999999999
"957",0.0338999999999999
"958",0.0342
"959",0.0345
"960",0.0346
"961",0.0347
"962",0.0348
"963",0.0349
"964",0.0352
"965",0.0355
"966",0.0356
"967",0.0363
"968",0.0363
"969",0.0364
"970",0.0368
"971",0.0372
"972",0.0374
"973",0.0378000000000001
"974",0.0381000000000001
"975",0.0384000000000001
"976",0.0388000000000001
"977",0.0396000000000001
"978",0.0400000000000001
"979",0.0406000000000001
"980",0.0409000000000001
"981",0.0417000000000002
"982",0.0421000000000002
"983",0.0425000000000002
"984",0.0427000000000002
"985",0.0433000000000002
"986",0.0440000000000002
"987",0.0449000000000003
"988",0.0452000000000003
"989",0.0453000000000003
"990",0.0457000000000003
"991",0.0461000000000003
"992",0.0466000000000003
"993",0.0473000000000003
"994",0.0474000000000003
"995",0.0477000000000003
"996",0.0481000000000004
"997",0.0488000000000004
"998",0.0499000000000004
"999",0.0504000000000004
"1000",0.0509000000000004
